longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_num,rooms_per_household,bedrooms_per_room,population_per_household,Price
-115.16,39.71,16.4,2287.0,571.0,4184.0,2048.0,6.8462,0,1.1165,0.2495,2.0423,229543.38
-120.63,37.26,7.0,3609.0,560.0,2611.0,1304.0,2.704,2,2.769,0.155,2.0034,177354.92
-124.19,40.84,44.5,2194.0,511.0,1623.0,767.0,6.3285,0,2.8618,0.2331,2.1162,315095.46
-115.03,32.92,44.1,2781.0,551.0,792.0,292.0,5.3805,1,9.5361,0.198,2.7167,351181.97
-120.05,41.22,9.9,4559.0,967.0,1042.0,355.0,4.652,1,12.856,0.2121,2.9385,323667.01
-114.64,34.39,4.2,531.0,107.0,3880.0,1376.0,4.5821,0,0.3863,0.2006,2.8203,188897.94
-114.68,40.86,37.3,2327.0,564.0,856.0,376.0,3.824,3,6.1824,0.2425,2.2745,284252.87
-115.79,36.31,37.9,797.0,158.0,464.0,199.0,2.5691,1,3.9981,0.1978,2.3282,182541.55
-121.39,40.38,10.0,1307.0,218.0,2108.0,986.0,1.149,2,1.3251,0.1668,2.1369,65836.06
-120.48,38.86,35.1,1809.0,412.0,908.0,321.0,8.7206,0,5.6347,0.228,2.829,451942.8
-115.8,34.2,15.2,893.0,180.0,955.0,394.0,5.567,1,2.2654,0.2014,2.4217,321946.7
-121.17,41.18,14.3,1204.0,195.0,916.0,441.0,6.4981,1,2.7296,0.1617,2.0776,273600.97
-122.65,34.85,17.6,678.0,133.0,969.0,304.0,6.1083,1,2.2295,0.1962,3.1851,320096.54
-118.76,34.84,27.5,1194.0,261.0,1632.0,607.0,5.9407,0,1.9654,0.2187,2.6874,278678.05
-114.95,40.2,42.0,2587.0,465.0,859.0,272.0,15.0,3,9.5253,0.1796,3.1639,500001.0
-117.36,33.54,26.4,3314.0,799.0,1403.0,632.0,5.9398,1,5.2446,0.2412,2.2213,345500.73
-118.63,34.63,16.2,1055.0,248.0,2528.0,786.0,8.5717,3,1.3423,0.235,3.2157,459775.19
-123.37,37.28,46.1,4580.0,947.0,3577.0,1750.0,3.38,0,2.6173,0.2068,2.0442,144529.35
-118.18,40.35,3.8,2709.0,421.0,533.0,249.0,6.1306,1,10.8894,0.1554,2.1416,326988.04
-114.41,33.93,41.7,4931.0,1027.0,2481.0,773.0,14.0226,1,6.3814,0.2083,3.2111,500001.0
-122.94,37.69,41.0,523.0,100.0,2715.0,1259.0,6.2409,0,0.4158,0.1916,2.1567,360981.55
-119.15,39.23,13.9,2248.0,500.0,3008.0,968.0,4.2308,0,2.3213,0.2224,3.1059,224242.0
-115.54,40.64,11.1,2773.0,490.0,1141.0,502.0,4.9364,3,5.5233,0.1767,2.2716,330681.6
-116.91,41.34,45.6,543.0,114.0,906.0,398.0,2.0135,1,1.3654,0.2106,2.2775,73584.69
-117.35,39.92,29.5,9798.0,2013.0,319.0,157.0,3.2036,0,62.3925,0.2054,2.0292,500001.0
-117.3,38.68,3.3,1158.0,235.0,1187.0,465.0,6.5713,0,2.4916,0.2027,2.5547,354435.06
-120.74,36.62,46.4,2646.0,428.0,4563.0,2055.0,6.7791,0,1.2877,0.1616,2.2209,330586.0
-121.4,33.59,18.8,3459.0,688.0,1410.0,583.0,6.2038,0,5.9361,0.199,2.42,288464.84
-116.22,39.22,18.4,1941.0,398.0,923.0,458.0,3.5028,0,4.2394,0.2051,2.0158,154224.82
-116.22,41.88,33.8,4770.0,1158.0,1744.0,699.0,5.5742,1,6.8274,0.2428,2.4968,283330.84
-115.64,39.47,34.7,7307.0,1433.0,424.0,207.0,10.0668,0,35.2662,0.1961,2.0484,500001.0
-115.18,32.7,19.0,832.0,178.0,882.0,336.0,2.212,1,2.4732,0.214,2.6218,154228.69
-119.22,37.21,8.3,1961.0,406.0,2105.0,711.0,4.3609,2,2.7596,0.2069,2.9616,219942.58
-119.31,38.32,29.2,3432.0,582.0,1715.0,644.0,4.084,1,5.3308,0.1695,2.6636,276951.6
-116.34,39.03,32.9,576.0,97.0,735.0,286.0,5.7622,1,2.014,0.1684,2.5678,326337.66
-117.82,39.31,44.9,3809.0,853.0,4569.0,1970.0,2.9275,0,1.9329,0.2239,2.3186,130756.74
-117.3,37.79,25.7,5970.0,1208.0,341.0,144.0,3.1937,0,41.3361,0.2023,2.3618,434310.32
-116.36,34.64,33.9,4441.0,1064.0,1409.0,475.0,6.6058,1,9.3458,0.2396,2.9649,396979.66
-115.41,41.41,3.8,2458.0,592.0,2159.0,702.0,3.9936,0,3.4994,0.2408,3.0743,137672.54
-120.96,39.1,46.6,5311.0,955.0,2946.0,1190.0,7.1402,3,4.4649,0.1797,2.4767,380570.32
-120.58,34.77,17.7,2322.0,372.0,1209.0,377.0,6.003,1,6.1593,0.1602,3.2069,326029.04
-123.41,35.57,33.2,718.0,132.0,2024.0,857.0,7.6829,1,0.838,0.1844,2.3623,368049.97
-118.54,41.22,47.7,1255.0,197.0,1100.0,465.0,2.9952,1,2.6974,0.1567,2.3656,129996.13
-123.99,40.89,42.3,1512.0,345.0,4166.0,1416.0,9.8821,2,1.0675,0.2281,2.9417,477235.91
-119.68,36.35,33.5,1729.0,285.0,1420.0,694.0,5.8724,0,2.4903,0.1646,2.0452,297087.11
-118.9,32.9,36.9,1693.0,401.0,2774.0,1151.0,8.0768,0,1.471,0.2366,2.4106,375401.36
-121.47,33.0,48.0,1427.0,273.0,435.0,218.0,2.4718,1,6.5594,0.1915,2.0001,193646.58
-118.42,35.21,42.4,2107.0,375.0,1001.0,309.0,4.6083,1,6.821,0.1779,3.2405,274464.8
-124.04,38.46,32.1,5182.0,1037.0,1688.0,762.0,5.0692,1,6.798,0.2002,2.215,321431.4
-123.98,38.04,34.6,2100.0,442.0,1677.0,589.0,6.2772,0,3.5664,0.2105,2.8467,368877.7
-116.09,38.5,8.5,2808.0,618.0,696.0,281.0,9.286,0,9.9924,0.2202,2.4771,442503.06
-120.73,39.29,25.0,389.0,72.0,247.0,79.0,4.1967,1,4.9001,0.1838,3.1154,237576.93
-123.07,32.72,16.4,1975.0,490.0,268.0,89.0,2.4462,1,22.3081,0.2483,3.0303,294511.75
-119.11,33.53,23.0,3869.0,744.0,514.0,187.0,1.8386,1,20.7016,0.1922,2.7498,263922.14
-116.62,35.92,34.8,4328.0,1010.0,10198.0,4648.0,4.2505,1,0.9311,0.2334,2.194,199955.41
-122.18,34.0,8.6,4030.0,619.0,97.0,45.0,6.9947,1,89.6702,0.1535,2.1512,500001.0
-118.1,33.25,1.9,2236.0,509.0,959.0,322.0,6.3313,1,6.9394,0.2278,2.9766,367642.81
-123.49,38.57,21.2,2416.0,496.0,867.0,283.0,4.9032,0,8.5445,0.2051,3.066,322109.53
-123.83,40.21,17.4,1129.0,242.0,1134.0,555.0,7.1058,1,2.0337,0.214,2.0432,308707.41
-119.02,39.62,22.4,3267.0,612.0,1027.0,456.0,12.3055,2,7.162,0.1873,2.2509,500001.0
-118.92,40.23,48.5,1133.0,232.0,501.0,164.0,12.2652,2,6.9061,0.2045,3.0504,500001.0
-117.95,38.81,37.1,2912.0,708.0,2478.0,784.0,9.3702,0,3.7166,0.2432,3.1623,401270.97
-117.06,39.46,17.7,1861.0,351.0,297.0,112.0,7.1488,0,16.5981,0.1886,2.6512,486196.42
-114.55,35.1,10.1,1827.0,293.0,4895.0,1579.0,3.6157,3,1.1574,0.1606,3.1008,302912.13
-119.17,41.88,32.5,3644.0,809.0,1574.0,696.0,13.3852,2,5.2361,0.2221,2.2618,500001.0
-121.11,34.26,34.5,2678.0,537.0,529.0,178.0,9.1352,0,15.0541,0.2005,2.9731,500001.0
-116.37,34.56,25.7,2204.0,424.0,631.0,252.0,5.5167,0,8.7581,0.1925,2.5087,321650.62
-121.63,35.26,11.9,1276.0,291.0,2739.0,1022.0,2.9066,1,1.2484,0.2278,2.6791,191528.48
-119.94,41.72,2.5,5550.0,1145.0,375.0,159.0,7.1548,1,34.9054,0.2062,2.3565,500001.0
-123.56,41.84,14.5,2283.0,487.0,1141.0,554.0,7.9299,0,4.1224,0.2131,2.0606,370849.14
-124.1,40.02,24.3,3051.0,740.0,1070.0,411.0,5.1045,0,7.429,0.2426,2.6048,195884.11
-114.69,38.46,41.2,1913.0,298.0,1047.0,414.0,2.3724,0,4.6182,0.1559,2.5272,216359.07
-115.96,37.43,44.5,1113.0,196.0,1696.0,802.0,3.9594,0,1.3864,0.1762,2.1138,192808.71
-117.36,41.67,22.1,2318.0,556.0,1837.0,783.0,6.1427,1,2.9591,0.2398,2.3447,347787.39
-120.24,39.09,41.6,1191.0,273.0,1526.0,474.0,9.1465,0,2.513,0.2293,3.2188,384600.61
-122.61,41.43,51.7,2456.0,415.0,2688.0,822.0,5.0669,0,2.9889,0.1689,3.2712,232916.18
-122.78,35.52,37.5,184.0,31.0,1348.0,656.0,3.4271,1,0.2805,0.1669,2.0558,165787.84
-121.84,35.68,38.2,1366.0,318.0,734.0,250.0,1.6677,1,5.4649,0.2325,2.9377,71910.48
-118.84,40.58,47.4,1790.0,367.0,444.0,214.0,13.2131,3,8.3656,0.2053,2.0733,500001.0
-117.18,33.95,18.2,927.0,219.0,1152.0,446.0,5.031,0,2.0781,0.236,2.5831,265728.76
-117.72,41.44,1.6,2332.0,564.0,1498.0,587.0,3.4423,0,3.9761,0.2418,2.5539,209478.78
-121.54,37.32,51.3,1345.0,211.0,267.0,133.0,1.9769,0,10.1203,0.157,2.0062,182312.84
-114.76,41.26,26.0,1801.0,445.0,1564.0,630.0,3.887,3,2.8577,0.247,2.4816,248692.37
-116.94,35.71,41.1,1229.0,272.0,546.0,270.0,10.7272,0,4.5503,0.2216,2.0216,491048.39
-118.78,39.28,42.4,3570.0,833.0,533.0,228.0,2.6688,1,15.6539,0.2334,2.3386,223111.08
-118.21,37.08,21.3,2650.0,564.0,1237.0,562.0,7.7743,2,4.7163,0.213,2.2018,454686.42
-120.14,38.44,28.6,2227.0,402.0,205.0,64.0,3.1254,0,34.7811,0.1805,3.1936,453118.77
-121.86,37.29,28.5,1888.0,396.0,3490.0,1057.0,5.0768,0,1.7864,0.2099,3.3017,264195.57
-120.78,41.64,12.2,10630.0,2143.0,2274.0,1010.0,7.8178,0,10.5258,0.2016,2.2518,379269.97
-116.74,39.05,7.0,1619.0,394.0,423.0,170.0,2.6001,0,9.5283,0.2432,2.4917,193014.63
-124.21,34.9,28.7,1110.0,228.0,943.0,434.0,7.6913,0,2.5601,0.2055,2.175,310906.77
-123.18,41.1,7.1,795.0,122.0,1239.0,416.0,5.8057,1,1.9118,0.1528,2.9783,328455.54
-123.89,35.31,18.7,3408.0,745.0,602.0,279.0,5.8019,2,12.2104,0.2186,2.1587,344178.35
-123.94,36.04,10.5,5664.0,878.0,737.0,319.0,4.846,0,17.7568,0.1551,2.3099,323262.87
-115.76,33.5,37.1,999.0,244.0,994.0,349.0,6.7635,3,2.8632,0.2444,2.8503,448549.21
-117.29,41.01,45.5,1481.0,294.0,1087.0,524.0,4.5791,0,2.8271,0.1987,2.0743,229443.92
-119.59,35.23,30.5,1406.0,347.0,986.0,487.0,2.3131,1,2.8862,0.2468,2.0246,112746.01
-123.37,34.98,21.9,1658.0,253.0,1147.0,450.0,4.7215,2,3.6863,0.1526,2.5514,281377.39
-119.41,41.2,51.8,525.0,107.0,1480.0,578.0,12.8703,2,0.9082,0.2033,2.5624,500001.0
-119.6,40.12,2.1,3180.0,549.0,838.0,347.0,4.5557,2,9.1575,0.1726,2.4138,292735.01
-122.61,33.87,16.5,4160.0,890.0,1551.0,687.0,4.6797,3,6.0524,0.2141,2.2567,311313.38
-119.99,39.78,15.2,477.0,95.0,2795.0,1230.0,2.7257,2,0.3874,0.1998,2.2717,103963.6
-120.35,41.13,19.2,6189.0,1279.0,1575.0,640.0,15.0,0,9.6722,0.2066,2.4606,500001.0
-118.17,33.28,12.8,5610.0,1043.0,4416.0,2136.0,2.0451,2,2.6263,0.186,2.0674,154670.46
-117.97,40.31,14.5,211.0,33.0,357.0,119.0,4.7197,0,1.7753,0.1552,3.0067,245570.19
-123.9,37.69,14.1,395.0,63.0,688.0,234.0,3.8164,1,1.6894,0.1606,2.9428,201414.81
-120.59,38.84,26.8,1647.0,389.0,1467.0,652.0,3.9434,0,2.5271,0.2359,2.2506,197458.96
-118.07,37.18,20.9,4542.0,1001.0,1331.0,597.0,3.1795,1,7.6097,0.2203,2.2305,240804.24
-119.3,39.11,33.6,2215.0,503.0,805.0,305.0,4.9877,0,7.2625,0.2269,2.6405,296733.93
-115.75,32.86,27.2,1835.0,298.0,1790.0,644.0,3.3491,3,2.8493,0.1623,2.7795,231771.89
-117.74,39.72,10.4,2702.0,419.0,1295.0,401.0,2.892,0,6.7445,0.1549,3.2341,158232.21
-122.71,32.85,42.3,1027.0,156.0,2810.0,1060.0,1.3641,0,0.9685,0.1517,2.65,92344.54
-123.64,36.82,25.1,4421.0,894.0,470.0,164.0,2.845,2,26.9287,0.2022,2.8608,409525.29
-117.9,33.96,8.8,1682.0,336.0,1147.0,535.0,5.6855,2,3.1418,0.2001,2.1422,362622.13
-124.08,40.29,9.5,576.0,93.0,768.0,306.0,10.036,1,1.8857,0.1611,2.5132,449529.81
-118.47,35.49,41.6,1036.0,191.0,2177.0,899.0,3.2051,1,1.1521,0.1847,2.4212,145642.5
-114.91,36.81,36.9,2341.0,475.0,1698.0,761.0,6.7456,2,3.0742,0.203,2.2292,425711.09
-118.57,36.57,26.8,1476.0,321.0,746.0,268.0,4.4956,0,5.5019,0.2176,2.7806,264494.62
-120.45,39.81,16.6,1373.0,317.0,2442.0,1166.0,3.7556,1,1.177,0.231,2.0935,154618.19
-117.89,37.07,24.5,2084.0,446.0,1078.0,408.0,4.1044,0,5.1042,0.2141,2.6393,264506.31
-119.75,39.96,33.5,2324.0,356.0,406.0,130.0,3.0297,3,17.8216,0.153,3.1106,212361.51
-118.87,33.23,45.8,764.0,159.0,895.0,422.0,3.2429,1,1.8107,0.2086,2.121,184527.94
-114.9,34.34,29.3,4258.0,676.0,7007.0,3395.0,3.7604,0,1.2541,0.1588,2.0638,151098.2
-120.47,37.73,15.1,1649.0,341.0,942.0,324.0,4.9315,0,5.0952,0.2065,2.9102,217205.74
-114.7,41.45,3.2,2425.0,455.0,1325.0,571.0,2.7702,1,4.2512,0.1876,2.3229,204812.27
-115.26,33.24,9.9,1936.0,346.0,1381.0,604.0,5.2782,1,3.2031,0.1786,2.2849,305243.76
-122.38,32.95,34.2,1357.0,269.0,1059.0,370.0,3.561,1,3.67,0.1982,2.8656,189487.6
-123.65,34.01,9.2,3423.0,644.0,3736.0,1441.0,6.0921,2,2.3755,0.1881,2.5931,429056.94
-123.34,38.57,25.6,1914.0,446.0,1971.0,748.0,7.9967,0,2.5579,0.233,2.635,350495.8
-124.17,36.29,36.6,1903.0,329.0,1849.0,787.0,5.5265,0,2.4193,0.1726,2.3498,271249.62
-123.4,40.31,16.7,317.0,52.0,884.0,352.0,1.5129,1,0.9004,0.1637,2.5141,44260.93
-117.49,33.22,35.1,3210.0,750.0,1913.0,832.0,3.7678,1,3.8561,0.2337,2.2977,330518.69
-123.64,34.39,30.6,1605.0,280.0,857.0,273.0,3.6668,0,5.8815,0.1743,3.1416,184006.88
-121.15,35.36,23.4,3067.0,470.0,1544.0,552.0,4.8288,2,5.5538,0.1532,2.7952,260036.84
-115.87,38.44,46.8,5719.0,1079.0,5720.0,1776.0,3.7894,1,3.2199,0.1887,3.2206,204511.51
-124.12,38.99,36.3,3217.0,746.0,3825.0,1571.0,4.5899,2,2.0484,0.2319,2.4351,319814.26
-116.17,33.71,19.4,1878.0,363.0,999.0,384.0,4.8905,1,4.8948,0.1932,2.6037,225285.49
-121.52,41.42,42.0,1480.0,291.0,1311.0,647.0,7.437,2,2.2854,0.197,2.0258,332090.2
-123.16,35.75,38.6,10594.0,1639.0,456.0,164.0,3.9465,0,64.4416,0.1547,2.7713,500001.0
-117.35,39.25,41.4,2536.0,561.0,903.0,321.0,1.5981,1,7.9039,0.2211,2.8146,84030.36
-118.04,37.47,33.7,2094.0,386.0,185.0,69.0,6.9617,0,30.5096,0.1844,2.6971,500001.0
-115.54,34.64,20.3,1591.0,355.0,2278.0,902.0,5.0655,1,1.7633,0.2229,2.5249,253251.95
-116.97,40.5,18.8,965.0,184.0,603.0,255.0,3.3743,2,3.7912,0.1911,2.3668,203123.09
-116.28,40.24,34.4,462.0,94.0,1015.0,377.0,3.0531,3,1.2229,0.2027,2.6906,161844.42
-121.52,36.27,7.7,5244.0,1096.0,763.0,331.0,5.222,0,15.8367,0.2089,2.3044,331698.14
-122.57,38.08,42.8,1048.0,178.0,2500.0,1110.0,3.9587,3,0.944,0.1697,2.2525,209720.09
-116.81,34.97,19.9,1583.0,284.0,3278.0,1470.0,12.6352,1,1.0766,0.1794,2.2304,500001.0
-116.25,39.03,33.1,1679.0,350.0,3392.0,1591.0,7.702,0,1.0551,0.2086,2.1319,384797.32
-114.41,35.45,26.5,4930.0,1145.0,395.0,131.0,5.5062,1,37.7711,0.2323,3.0245,500001.0
-120.21,40.48,27.5,1057.0,260.0,1851.0,832.0,8.1981,1,1.2715,0.2461,2.2256,383844.82
-120.61,34.59,38.6,2165.0,438.0,546.0,196.0,5.3652,1,11.0401,0.2024,2.7845,334103.84
-116.55,32.68,33.0,2588.0,407.0,1235.0,550.0,3.7593,0,4.7048,0.1574,2.2457,188101.55
-120.93,35.07,13.8,686.0,168.0,2370.0,725.0,2.9284,0,0.9461,0.2456,3.2686,74230.64
-115.01,34.34,4.8,642.0,123.0,890.0,305.0,8.4372,0,2.1058,0.1921,2.9179,324831.8
-115.73,37.32,43.9,1096.0,176.0,1308.0,518.0,3.5324,1,2.114,0.1602,2.5234,180059.56
-120.04,34.46,46.1,2144.0,530.0,668.0,280.0,8.599,0,7.6655,0.2472,2.3895,448049.78
-116.81,39.72,9.4,1962.0,349.0,2626.0,1285.0,7.0092,1,1.5263,0.1781,2.0435,317475.61
-116.77,34.81,16.8,1663.0,359.0,922.0,322.0,5.6529,1,5.1651,0.2157,2.8627,319461.41
-123.31,39.19,15.4,2855.0,469.0,715.0,290.0,6.2419,0,9.8498,0.1644,2.468,438380.27
-115.29,37.98,48.8,993.0,220.0,1440.0,574.0,4.0201,2,1.7299,0.222,2.5093,223895.43
-119.28,41.82,11.4,1605.0,397.0,2290.0,1004.0,4.8844,1,1.5979,0.2476,2.2803,262193.27
-116.05,41.95,9.5,1670.0,415.0,359.0,125.0,4.3263,0,13.3302,0.2485,2.8678,286321.78
-121.14,40.72,10.3,1011.0,164.0,1582.0,768.0,4.9622,1,1.3167,0.1626,2.059,208104.66
-115.36,39.69,38.2,9056.0,2055.0,736.0,367.0,3.0023,2,24.6577,0.2269,2.0042,332482.08
-120.44,36.18,46.3,398.0,86.0,1870.0,892.0,6.2505,0,0.4468,0.2164,2.0968,261693.27
-124.24,39.63,21.1,4309.0,992.0,725.0,319.0,8.8431,1,13.488,0.2301,2.2679,500001.0
-115.26,41.54,7.9,3165.0,580.0,550.0,239.0,5.3394,0,13.2491,0.1833,2.3007,313245.24
-123.43,32.76,30.9,3184.0,605.0,621.0,280.0,10.5538,0,11.3847,0.1902,2.2221,500001.0
-121.14,37.6,11.7,1934.0,356.0,1252.0,516.0,8.8846,1,3.7501,0.1842,2.4281,425006.14
-114.81,34.59,4.3,4599.0,1042.0,1683.0,584.0,10.5627,2,7.8688,0.2267,2.8802,500001.0
-114.81,37.79,46.2,1321.0,305.0,665.0,318.0,4.1169,0,4.1546,0.2309,2.0923,197561.65
-118.59,36.93,45.4,2380.0,416.0,1146.0,494.0,2.7874,0,4.8138,0.1749,2.3183,143223.9
-118.01,37.96,50.8,1903.0,394.0,655.0,207.0,8.5506,0,9.207,0.2073,3.1667,440970.2
-119.85,37.72,25.2,1537.0,250.0,813.0,325.0,8.3739,1,4.7331,0.1626,2.5036,417936.02
-121.41,41.57,16.0,1969.0,298.0,739.0,288.0,5.6779,1,6.8402,0.1513,2.5669,337283.72
-121.05,37.74,40.3,931.0,196.0,623.0,199.0,2.5055,0,4.6861,0.211,3.135,68088.67
-117.6,40.5,10.2,1136.0,266.0,413.0,154.0,5.5106,0,7.3657,0.234,2.68,384107.55
-116.8,35.55,13.4,5466.0,1315.0,1034.0,353.0,4.1898,0,15.4802,0.2407,2.9277,341463.29
-116.4,36.66,14.0,13590.0,2882.0,2714.0,838.0,7.8231,0,16.2129,0.212,3.2378,404861.13
-116.42,36.97,49.5,2602.0,601.0,1174.0,357.0,7.2324,0,7.2809,0.2309,3.285,360328.99
-123.43,35.16,38.2,3241.0,617.0,864.0,307.0,4.1055,3,10.5421,0.1904,2.811,336974.38
-119.39,36.11,7.8,2157.0,512.0,2089.0,665.0,3.3755,1,3.2429,0.2375,3.1414,150248.66
-123.77,38.17,5.7,2486.0,566.0,740.0,347.0,3.1451,1,7.1752,0.2275,2.1348,121627.39
-118.83,38.0,44.0,2646.0,478.0,1280.0,634.0,3.8319,1,4.1755,0.1809,2.0196,218432.32
-119.92,38.53,41.9,3732.0,783.0,316.0,124.0,5.1657,1,30.0799,0.2097,2.546,500001.0
-115.44,35.85,35.2,5302.0,822.0,1093.0,457.0,4.4565,0,11.6058,0.1551,2.3925,280816.15
-120.83,35.51,11.0,974.0,160.0,840.0,412.0,2.1147,0,2.3651,0.1647,2.0412,164523.22
-123.17,38.3,25.5,13088.0,3202.0,247.0,111.0,9.9457,0,117.6481,0.2447,2.2218,500001.0
-122.91,33.79,31.7,1992.0,301.0,766.0,308.0,2.4629,1,6.4675,0.151,2.4885,130374.34
-116.7,34.92,48.5,1992.0,339.0,167.0,64.0,3.105,0,30.889,0.1703,2.5961,326232.24
-118.14,32.94,9.6,1354.0,222.0,684.0,307.0,4.1639,0,4.407,0.1639,2.2255,201003.24
-123.33,33.22,27.3,1358.0,299.0,1628.0,593.0,3.5392,0,2.289,0.2199,2.7441,237240.39
-123.51,34.83,9.0,2783.0,447.0,531.0,239.0,4.2755,3,11.6548,0.1606,2.2223,316238.25
-117.31,32.72,23.6,2824.0,429.0,621.0,195.0,5.0669,0,14.4615,0.152,3.1805,255265.1
-123.62,34.85,11.2,2686.0,653.0,325.0,131.0,4.6796,0,20.506,0.243,2.4818,351038.77
-116.1,38.7,43.6,1315.0,312.0,1381.0,464.0,2.7154,0,2.8314,0.2373,2.9743,134894.13
-117.26,33.12,14.0,273.0,51.0,770.0,344.0,3.8537,1,0.7935,0.1858,2.2376,208961.21
-123.53,36.65,22.3,514.0,82.0,1062.0,524.0,3.881,3,0.9811,0.1601,2.0245,361746.9
-123.5,41.13,21.8,1825.0,398.0,2750.0,1185.0,2.6536,0,1.5397,0.2178,2.32,105974.65
-114.44,39.99,45.2,2287.0,545.0,493.0,219.0,2.3486,1,10.432,0.2383,2.2474,166895.26
-120.59,35.41,39.6,1348.0,334.0,3015.0,1003.0,3.6941,0,1.3435,0.2475,3.0058,144049.43
-120.63,41.24,3.9,1113.0,181.0,894.0,367.0,4.0722,3,3.0366,0.163,2.4391,307771.94
-116.19,35.64,4.4,2225.0,467.0,2543.0,1159.0,15.0,3,1.9202,0.21,2.1941,500001.0
-114.84,33.22,29.1,1677.0,324.0,1002.0,473.0,7.4357,1,3.5482,0.1931,2.1208,388150.84
-114.45,41.89,22.8,1295.0,215.0,297.0,147.0,7.6455,1,8.8205,0.1657,2.0197,350307.25
-116.79,40.73,15.1,584.0,135.0,406.0,183.0,4.0874,0,3.1974,0.2308,2.2255,181029.67
-120.57,36.92,41.4,1001.0,229.0,890.0,369.0,13.6819,0,2.7131,0.2282,2.4113,500001.0
-123.51,38.81,7.6,3473.0,856.0,290.0,134.0,6.0734,3,25.884,0.2465,2.1603,500001.0
-116.55,38.86,50.7,922.0,146.0,1676.0,589.0,6.329,2,1.5645,0.1586,2.8442,228517.98
-118.74,34.37,2.2,2877.0,500.0,2113.0,1003.0,6.0893,0,2.8691,0.1739,2.1073,317542.98
-120.09,34.42,7.0,4772.0,1111.0,335.0,153.0,7.8005,1,31.237,0.2328,2.1916,500001.0
-115.25,36.96,16.9,1039.0,197.0,873.0,291.0,5.6686,2,3.5702,0.1895,2.9996,296848.14
-123.23,41.12,27.0,1324.0,262.0,1018.0,479.0,5.6044,0,2.7667,0.1976,2.1265,207017.26
-119.4,32.63,12.0,3609.0,762.0,1903.0,887.0,8.1027,1,4.0685,0.2112,2.1451,461141.31
-124.24,39.9,38.5,4285.0,818.0,1522.0,738.0,4.7963,0,5.8043,0.1908,2.0619,188201.91
-119.64,33.08,19.2,1151.0,177.0,788.0,378.0,1.6679,0,3.0441,0.1535,2.0825,143710.13
-123.78,37.04,3.0,581.0,122.0,354.0,129.0,5.6998,3,4.4934,0.2104,2.7345,403143.43
-123.16,38.54,45.8,4352.0,752.0,1098.0,442.0,1.7656,1,9.8534,0.1729,2.4858,170437.98
-123.17,39.0,49.1,2721.0,672.0,989.0,456.0,4.1655,3,5.9672,0.2469,2.1685,293676.79
-117.83,33.09,32.5,2393.0,524.0,569.0,258.0,5.9122,1,9.2669,0.219,2.2031,367202.24
-116.86,36.48,42.1,3432.0,803.0,5968.0,2754.0,5.841,0,1.2462,0.2341,2.1671,248815.76
-118.49,38.03,7.2,789.0,194.0,1259.0,436.0,3.6606,1,1.8072,0.2454,2.8854,215913.08
-114.69,33.16,14.7,2378.0,372.0,652.0,299.0,2.1076,0,7.9491,0.1563,2.1799,161357.09
-120.59,33.81,17.6,1481.0,244.0,701.0,224.0,2.7681,0,6.5974,0.1649,3.1219,174431.72
-121.48,38.78,50.0,2757.0,636.0,2134.0,847.0,1.6226,2,3.256,0.2308,2.5205,121234.74
-115.63,37.45,27.1,3163.0,754.0,2839.0,884.0,2.4428,1,3.5803,0.2385,3.2134,136304.97
-122.11,34.06,1.4,3582.0,539.0,1797.0,702.0,3.2418,0,5.1038,0.1505,2.56,145026.72
-114.68,37.58,20.4,2749.0,672.0,2473.0,863.0,4.5473,0,3.1846,0.2445,2.8648,226248.93
-124.23,41.13,1.4,2155.0,421.0,407.0,164.0,6.5257,1,13.1041,0.1954,2.4764,397229.52
-114.61,32.69,13.1,2206.0,433.0,1057.0,468.0,4.0198,0,4.7132,0.1963,2.2594,205793.63
-123.92,38.59,24.2,2337.0,556.0,437.0,134.0,5.7234,1,17.4784,0.2379,3.2659,375972.18
-115.4,33.23,17.5,1168.0,209.0,2086.0,736.0,4.5606,0,1.5877,0.179,2.8355,249441.09
-119.05,32.6,2.7,1395.0,291.0,2248.0,742.0,13.9539,3,1.8808,0.2083,3.0308,500001.0
-114.38,33.96,6.9,2396.0,440.0,497.0,167.0,2.4312,3,14.3253,0.1834,2.9698,230821.93
-123.61,36.52,29.1,2851.0,460.0,679.0,283.0,14.027,2,10.0847,0.1614,2.4016,500001.0
-118.79,40.09,36.5,1146.0,213.0,507.0,159.0,3.3132,2,7.2239,0.1859,3.197,313041.47
-114.62,35.19,21.6,851.0,142.0,1313.0,579.0,6.6618,2,1.4685,0.1673,2.2665,300199.24
-119.1,38.43,38.3,560.0,113.0,1012.0,351.0,3.4239,0,1.596,0.2021,2.8851,120577.33
-118.03,36.41,9.3,748.0,152.0,1131.0,556.0,3.5816,3,1.3441,0.203,2.0325,204752.16
-117.36,34.75,7.2,1239.0,240.0,844.0,411.0,5.2559,0,3.0142,0.1937,2.0538,308317.9
-119.79,37.38,43.8,1323.0,221.0,4752.0,2121.0,2.876,1,0.6236,0.1674,2.2403,203114.55
-118.05,40.04,18.3,1483.0,240.0,2363.0,1081.0,4.627,1,1.3719,0.1619,2.1858,168057.55
-118.48,40.37,23.0,778.0,125.0,978.0,434.0,5.4999,0,1.7928,0.1605,2.2531,181020.45
